Id,Reputation
"9191175","151"
"26699902","1407"
"9518714","174"
"29053837","2849"
"9611812","34167"
"199383","1750"
"17778773","1589"
"12508409","81"
"12031608","3578"
"23905052","5695"
"18968774","557"
"10508165","159"
"11064148","489"
"10788804","41"
"10814641","1"
"13486116","58"
"10914809","11"
"114836","3863"
"16438923","11176"
"35590988","1024"
"12198152","19"
"13223242","141"
"12404603","21"
"18063738","16126"
"25239717","10156"
"12694189","1341"
"5987314","3899"
"13359121","2934"
"13439876","191"
"13484149","481"
"26934693","21"
"17603766","482"
"25596764","1174"
"15255856","21"
"10721734","820"
"15300185","11"
"16726383","1352"
"15712610","551"
"15921192","446"
"16337150","11"
"20721819","1417"
"16424178","39"
"16450615","1"
"17011222","1449"
"18859414","16"
"199374","7185"
"192699","7185"
"18464192","11"
"18670656","745"
"243928","94262"
"19260399","9"
"19153434","357"
"19250386","357"
"20228026","518"
"43333425","2386"
"36540025","6456"
"35374073","848"
"35117169","146"
"24696479","41"
"31630150","1113"
"35514432","7848"
"26295448","54"
"26691147","41"
"40693218","231"
"39472511","13"
"41852435","306"
"47165349","1"
"36322330","1613"
"41785490","1"
"46251017","19"
"161070","167078"
"564798","21488"
"498398","23899"
"614828","12941"
"158095","79229"
"157350","79229"
"553474","3533"
"526788","50741"
"211382","46258"
"537482","5203"
"408132","39157"
"322460","9856"
"387997","46539"
"427910","27908"
"169515","27908"
"644047","13998"
"422123","7559"
"372871","7559"
"515923","106314"
"498947","106314"
"146603","41111"
"298258","6743"
"119811","586047"
"211406","586047"
"91387","586047"
"502664","586047"
"564797","586047"
"572228","586047"
"3500053","15059"
"161071","6077"
"240703","3153"
"630433","3488"
"363245","1941"
"552739","7817"
"549863","7817"
"1742612","7817"
"511787","40303"
"557880","257725"
"317756","257725"
"452063","10404"
"597571","18792"
"520458","21621"
"588160","13847"
"474775","13847"
"597135","13847"
"584353","13847"
"451788","13847"
"639517","13847"
"645999","7892"
"640376","20252"
"614943","20252"
"427995","17256"
"307540","3413"
"91394","1691"
"346699","357712"
"328088","91422"
"288308","557"
"628594","306"
"258787","72355"
"328289","72355"
"219409","72355"
"205286","72355"
"447333","72355"
"512670","72355"
"600533","72355"
"592635","72355"
"604875","10409"
"601020","10409"
"106497","5430"
"106475","5430"
"106420","5430"
"104980","1258"
"511734","25533"
"463981","19110"
"537979","2874"
"169517","38007"
"592633","63997"
"448372","28306"
"192312","28306"
"307571","28306"
"434311","262545"
"628340","262545"
"460061","5245"
"320336","43490"
"278414","9254"
"619483","141008"
"114867","815"
"614680","38919"
"597148","126363"
"619545","126363"
"447305","126363"
"372841","126363"
"369768","126363"
"369704","126363"
"363239","126363"
"356605","126363"
"459029","126363"
"433755","126363"
"447118","126363"
"570991","126363"
"556926","126363"
"288302","126363"
"309635","126363"
"346455","126363"
"356780","126363"
"630657","126363"
"513629","15075"
"430190","16036"
"106411","4887"
"347570","24281"
"135702","140188"
"325645","34783"
"524366","34783"
"324216","34783"
"638236","47464"
"681362","47464"
"339543","4930"
"424762","1187"
"562179","25232"
"408261","25232"
"320328","25232"
"338593","25232"
"630561","40523"
"372120","40523"
"307145","40523"
"294240","40523"
"468813","40523"
"562183","40523"
"587124","40523"
"590977","40523"
"474010","40523"
"625596","40523"
"574718","40523"
"266187","6465"
"427989","2695"
"188230","102421"
"352973","220105"
"638823","220105"
"191440","6765"
"91639","6765"
"622230","6765"
"496776","3796"
"278502","16907"
"448415","20454"
"124321","20454"
"502875","6185"
"427608","42791"
"602770","42791"
"380422","42791"
"459019","20206"
"160803","5457"
"309644","1211"
"587108","117423"
"158092","2146"
"424459","44406"
"450246","3442"
"545420","40196"
"526785","53463"
"165506","2284"
"308030","12119"
"380854","184671"
"339905","184671"
"211460","184671"
"211410","184671"
"228552","184671"
"341692","184671"
"369713","1138"
"520518","28715"
"511827","1456"
"407229","39143"
"307447","3497"
"906000","2431"
"639212","5676"
"612596","17567"
"591647","52501"
"258232","5501"
"255002","315"
"345526","724797"
"369952","724797"
"454485","724797"
"657483","392"
"589018","6383"
"557869","213270"
"461877","213270"
"434918","213270"
"570999","213270"
"513638","243956"
"525602","243956"
"524253","243956"
"453415","243956"
"356229","243956"
"249741","243956"
"258252","243956"
"258309","243956"
"630663","243956"
"169602","55279"
"188326","25026"
"147826","25026"
"191449","22205"
"619547","15283"
"640412","15283"
"258298","163220"
"258245","163220"
"574712","36985"
"525606","23477"
"146441","23477"
"517564","26545"
"646708","26545"
"103874","7626"
"399795","7626"
"341688","7435"
"339555","18712"
"363507","617"
"461089","6263"
"511756","8646"
"601785","8646"
"335906","15182"
"240675","8673"
"307544","12803"
"521250","31156"
"254563","868"
"531855","36749"
"451729","74933"
"281952","74933"
"593794","51241"
"239803","58894"
"288323","22937"
"255695","2522"
"517638","2222"
"290204","11929"
"101819","827"
"100842","827"
"97187","2435"
"589163","71393"
"434916","2688"
"557940","42195"
"539630","272940"
"523934","272940"
"511968","272940"
"363253","272940"
"149070","272940"
"301111","272940"
"307965","272940"
"369806","272940"
"641459","272940"
"447378","6371"
"511709","5348"
"524041","73872"
"549750","19093"
"114870","3345"
"499102","21698"
"518336","24146"
"518445","24146"
"626612","24146"
"592649","72984"
"342135","3269"
"307840","7291"
"328129","289943"
"545567","289943"
"422974","289943"
"535273","289943"
"331246","289943"
"640374","18747"
"192533","2843"
"500183","368"
"292094","75232"
"430199","18094"
"100879","231"
"443196","21031"
"290203","2206"
"369165","34275"
"200570","34275"
"522279","47674"
"602755","47674"
"125511","25565"
"642725","49971"
"318611","4339"
"320955","4339"
"616656","10851"
"545410","27025"
"135705","1701"
"428580","22656"
"428054","22656"
"418901","493"
"628285","8508"
"416835","16760"
"92821","14122"
"591014","3180"
"234753","105077"
"316083","390200"
"363243","390200"
"288316","9185"
"295249","47052"
"236729","47052"
"205681","47052"
"411565","47052"
"411105","47052"
"158082","3117"
"316084","15368"
"125340","36244"
"447660","36244"
"457656","15871"
"402371","7226"
"411496","3505"
"188278","3505"
"192381","3505"
"212238","3505"
"282151","3505"
"250427","3505"
"316093","6565"
"600998","41709"
"106416","12129"
"370135","177112"
"370192","177112"
"425422","1246"
"356871","1246"
"301059","135488"
"452682","135488"
"524104","135488"
"282101","16738"
"90434","985"
"91403","21360"
"91419","29"
"385422","4785"
"531563","1717"
"543391","4235"
"568158","4235"
"452939","4235"
"454549","4235"
"499155","4235"
"641196","4235"
"526996","20193"
"146445","12415"
"540343","1676"
"181245","28994"
"20003892","33029"
"308048","1822"
"90441","49176"
"574320","20816"
"395242","20816"
"347568","558068"
"519418","558068"
"589321","558068"
"614677","558068"
"618454","558068"
"526815","558068"
"535234","558068"
"563508","558068"
"552408","558068"
"468821","558068"
"415748","558068"
"169518","558068"
"119830","558068"
"304922","558068"
"258330","558068"
"339519","558068"
"307450","558068"
"464039","26322"
"157396","1273"
"161128","501719"
"215409","501719"
"328322","501719"
"321493","501719"
"327081","501719"
"396428","501719"
"370198","501719"
"256225","501719"
"301097","501719"
"307735","501719"
"307816","501719"
"314820","501719"
"497479","501719"
"464012","501719"
"462145","501719"
"415437","501719"
"430680","501719"
"557100","501719"
"550520","501719"
"590942","501719"
"572546","501719"
"574408","501719"
"619657","501719"
"613580","501719"
"589210","501719"
"363305","501719"
"395544","501719"
"656785","501719"
"547594","11296"
"443998","1199"
"518294","48166"
"97320","48166"
"351449","32524"
"328120","32524"
"348254","32524"
"618381","71615"
"617968","71615"
"552404","984"
"461147","47121"
"462140","47121"
"316639","47121"
"295226","47121"
"284671","47121"
"97233","47121"
"124211","47121"
"367840","22690"
"321252","2505"
"1710689","17336"
"740490","1836"
"655177","7116"
"158109","6277"
"208192","18694"
"549860","3244"
"346711","3244"
"626462","2906"
"434874","11493"
"457142","11493"
"435636","11493"
"502689","11493"
"470444","11493"
"367896","11493"
"352985","11493"
"356802","11493"
"522266","7852"
"290233","447"
"247774","2483"
"612545","3136"
"288324","12869"
"515938","271097"
"236727","19667"
"103958","4072"
"399265","82215"
"316411","12616"
"250366","9959"
"249733","9959"
"114865","14087"
"105922","9988"
"424458","14879"
"322100","14579"
"2078422","7690"
"588887","16821"
"533720","30502"
"341700","2580"
"525875","6368"
"543908","517"
"372481","312"
"535249","3408"
"394240","31919"
"316613","25352"
"307204","14458"
"247589","14458"
"547156","14458"
"590361","405913"
"524092","40175"
"358009","1173"
"316282","16782"
"630422","63129"
"638899","63129"
"630576","63129"
"172936","5360"
"245114","3122"
"668527","3122"
"602769","34742"
"511745","4403"
"347577","10353"
"465376","67127"
"414316","101227"
"192358","101227"
"328062","12280"
"157388","43459"
"316605","43459"
"254467","169"
"655187","17505"
"537975","17505"
"418899","17505"
"339932","26071"
"630733","2913"
"119812","1020"
"238140","13278"
"383434","13278"
"602840","13278"
"179345","3756"
"129132","1281"
"617198","10616"
"486568","137145"
"513764","137145"
"513624","137145"
"507717","137145"
"516578","137145"
"188307","137145"
"169022","137145"
"247751","137145"
"254529","137145"
"451727","21167"
"345528","31473"
"335922","31473"
"296630","31473"
"328287","328058"
"464007","510595"
"637411","510595"
"352846","8122"
"129149","210"
"188217","3956"
"451818","3956"
"229606","69728"
"499895","1546"
"553512","929"
"127665","115"
"128303","30887"
"374584","30887"
"320430","30887"
"312439","30887"
"543951","81957"
"521233","81957"
"517547","81957"
"562142","81957"
"539614","33110"
"313447","33110"
"628298","33110"
"529114","4582"
"192339","2417"
"188320","5882"
"219427","7528"
"158074","398"
"424453","985942"
"428680","17479"
"574322","17479"
"553502","17479"
"543373","5913"
"428034","272"
"346704","5397"
"436730","6805"
"307406","6805"
"381511","6805"
"370255","6805"
"363311","8538"
"314836","8538"
"309621","8538"
"158089","8538"
"616501","8538"
"387015","10121"
"649711","698627"
"325662","4900"
"212987","13631"
"192337","13631"
"169969","51955"
"323156","6653"
"339915","24663"
"186139","24663"
"434087","12734"
"519424","2773"
"157171","646"
"343633","861"
"561076","19040"
"328224","1030"
"363429","434"
"2108540","27647"
"284667","7367"
"170014","15632"
"245409","72616"
"258783","72616"
"255913","72616"
"338399","72616"
"339551","72616"
"328075","72616"
"385418","72616"
"427490","24383"
"647044","1417"
"192344","20670"
"521399","10019"
"513202","10121"
"512750","10121"
"281968","10121"
"350403","23684"
"769225","201450"
"769528","201450"
"774445","201450"
"777601","201450"
"954300","201450"
"188415","23642"
"407208","4101"
"407311","4101"
"370169","7311"
"307988","2537"
"620287","3955"
"278422","8034"
"208220","7819"
"335909","34381"
"413973","5057"
"415698","50059"
"363444","50059"
"647180","873"
"328077","882"
"328065","3083"
"307762","3083"
"307815","3083"
"314438","11013"
"700948","4111"
"331298","36087"
"589212","36087"
"431855","36087"
"589300","36087"
"241551","2224"
"619091","16601"
"380845","2714"
"349712","290531"
"457135","290531"
"212875","290531"
"323160","290531"
"630444","290531"
"630111","290531"
"639096","290531"
"328108","28489"
"270935","28489"
"327789","28489"
"258778","28489"
"295276","28489"
"249736","28489"
"292023","30573"
"626574","21748"
"344211","250319"
"234756","250319"
"424482","250319"
"451791","250319"
"288314","8859"
"3514977","30040"
"369881","49253"
"414586","49253"
"496777","5130"
"334420","5130"
"334619","5130"
"374457","37552"
"284664","37552"
"1416125","37552"
"1416093","37552"
"572236","37552"
"407563","4131"
"545404","1960"
"537980","28370"
"369835","471"
"424742","147"
"288337","7085"
"434921","3601"
"316346","3601"
"637834","20002"
"1694736","12490"
"457138","9141"
"369199","820"
"321419","50803"
"535582","11108"
"307532","33255"
"571039","19536"
"271345","8083"
"288363","3729"
"328054","482"
"316640","224573"
"339941","224573"
"618382","224573"
"369227","19532"
"447271","345"
"640372","7978"
"307887","9154"
"617966","879"
"572225","375520"
"428128","375520"
"370154","375520"
"420735","375520"
"511905","375520"
"511937","375520"
"459041","375520"
"464029","375520"
"463944","375520"
"454579","375520"
"453418","375520"
"408161","375520"
"413976","375520"
"416931","375520"
"316085","375520"
"301065","375520"
"282177","375520"
"346473","375520"
"331679","375520"
"328286","375520"
"321352","375520"
"369181","375520"
"349888","375520"
"372153","375520"
"394235","375520"
"630110","375520"
"628758","375520"
"628686","375520"
"302197","375520"
"545413","15234"
"408979","9506"
"323162","9506"
"281981","9506"
"519427","163952"
"418112","84351"
"583363","84351"
"422981","84351"
"549745","84351"
"379494","84351"
"428086","8645"
"292073","4918"
"483472","4226"
"1884744","1207"
"281967","797"
"594811","21499"
"433730","17153"
"434860","11384"
"363257","11384"
"324221","11384"
"399221","865"
"352919","13746"
"383395","472"
"383487","472"
"515078","813"
"427498","813"
"515353","813"
"589174","3605"
"421905","42621"
"470290","42621"
"295233","865"
"630119","865"
"574325","4838"
"499129","5117"
"307635","6858"
"646260","6858"
