Id,Reputation
"48939","5935"
"47822","78336"
"61922","78336"
"61260","78336"
"66865","8235"
"49259","93"
"54162","53463"
"54486","53463"
"53536","2323"
"841201","5113"
"66431","8186"
"49769","1649"
"48302","17692"
"48800","2051"
"48901","3384"
"51199","43433"
"51573","6490"
"55880","42090"
"68185","42090"
"6022331","42090"
"50412","10925"
"54523","313"
"49804","11168"
"57433","802"
"50657","4110"
"49007","1200"
"49029","1200"
"51215","428"
"51641","15659"
"52101","15659"
"55638","15659"
"55653","15659"
"60832","5307"
"63121","408"
"63959","184671"
"63050","184671"
"53593","9052"
"58369","4403"
"51170","11652"
"1462102","11652"
"54079","8242"
"54002","8242"
"57814","331"
"57857","6531"
"61158","520520"
"58097","2405"
"57807","8026"
"54114","791"
"54164","1544"
"54526","638"
"54470","4255"
"57819","58368"
"57805","58368"
"58198","58368"
"60379","2403"
"61196","2403"
"61193","2403"
"61778","2403"
"54595","857"
"57233","44238"
"57248","28891"
"55739","190"
"66494","5335"
"63057","60399"
"62248","2024"
"56261","3636"
"57246","4444"
"72077","390"
"63580","202048"
"58423","1695"
"68175","5909"
"68117","5909"
"62893","6254"
"62899","43349"
"60044","43349"
"68056","43349"
"68626","43349"
"59724","13166"
"59593","697"
"59725","10263"
"69486","1037"
"62830","962"
"63240","16131"
"67742","8829"
"61708","1657"
"61674","12888"
"692380","578"
"70580","4539"
"62165","3051"
"66521","3051"
"66878","3051"
"295685","65337"
"63002","10825"
"66703","213270"
"63638","213270"
"62824","624"
"67733","8269"
"68168","1580"
"64747","1580"
"63900","5453"
"69476","5453"
"69803","613"
"64912","613"
"64740","613"
"62411","613"
"62495","613"
"2061997","30933"
"64219","418"
"67717","12323"
"66558","12323"
"62462","12323"
"63039","3193"
"66864","26161"
"63626","26161"
"62856","577"
"62807","841"
"72295","42543"
"63387","4369"
"62819","4369"
"63080","80"
"63174","8659"
"62834","1135"
"67079","623"
"62681","10138"
"71836","8495"
"62823","2742"
"80306","352"
"80723","352"
"62948","3876"
"63016","89"
"62930","691"
"65085","251"
"64159","8903"
"67295","5770"
"72909","23822"
"63248","10007"
"63048","640"
"63012","71"
"65092","71"
"63101","39"
"63136","11432"
"63506","11432"
"130880","11432"
"70235","31591"
"63127","24108"
"63612","13608"
"63175","215"
"76681","215"
"65033","6430"
"63968","6888"
"73031","7626"
"74387","7626"
"4682246","11369"
"160617","11369"
"69984","6263"
"63768","6263"
"63352","13156"
"65415","9571"
"199940","18444"
"63588","101"
"66530","8433"
"65643","21"
"63657","101"
"63961","61"
"251436","1621"
"74377","5384"
"67547","6576"
"65890","5886"
"68518","22869"
"63994","1822"
"65152","6404"
"213399","7320"
"72221","1640"
"66502","57046"
"67642","57046"
"115587","32964"
"679034","5322"
"64596","29"
"64736","2522"
"64950","2522"
"64520","2522"
"83964","2522"
"64763","2839"
"4485659","4942"
"65649","668"
"67566","1153"
"65377","2258"
"65455","4307"
"72244","1699"
"66436","233"
"66560","331232"
"65212","331232"
"65505","331232"
"68281","331232"
"249530","331232"
"156274","331232"
"65177","178"
"65026","181"
"109360","16574"
"65944","5791"
"66498","554"
"67674","77991"
"65854","2398"
"65528","10008"
"66503","1799"
"65912","1799"
"68188","1799"
