Id,MinResponseTime
"47120295","23"
"47120182","10"
"47119992","3"
"47119982","35"
"47119950","2895"
"47119875","360"
"47119788","509"
"47119701","4755"
"47119415","50"
"47119140","108"
"47119035","102"
"47118977","18"
"47118870","28"
"47118826","163"
"47118791","16"
"47118631","91"
"47118457","64"
"47118208","92"
"47118184","100"
"47118109","40"
"47117933","911"
"47117924","250"
"47117762","3"
"47117662","9"
"47117438","6"
"47117395","4"
"47117339","10"
"47117334","7"
"47117200","181"
"47117152","199"
"47117113","23"
"47117070","460"
"47116545","15"
"47116511","73"
"47116510","27"
"47116456","75"
"47116248","21"
"47116152","184"
"47116149","4"
"47116060","43"
"47116046","8"
"47116031","976"
"47115888","92"
"47115845","107"
"47115790","67"
"47115694","751"
"47115623","25"
"47115597","46"
"47115553","70"
"47115481","43"
"47115437","1054"
"47115334","41"
"47115323","21"
"47114958","24"
"47114936","2"
"47114773","35"
"47114761","22"
"47114738","78"
"47114736","4407"
"47114551","45"
"47114487","90"
"47114450","5"
"47114380","33"
"47114340","1528"
"47114314","2628"
"47114197","3149"
"47114099","95"
"47114016","14"
"47113907","4051"
"47113884","103"
"47113883","15"
"47113630","15"
"47113548","2"
"47113500","213"
"47113457","28"
"47113344","7"
"47113329","2"
"47113280","23"
"47113237","19"
"47113193","25"
"47113059","191"
"47112916","7"
"47112871","33"
"47112823","378"
"47112740","295"
"47112718","21"
"47112664","25"
"47112290","45"
"47112196","21"
"47112103","32"
"47112046","63"
"47111979","176"
"47111952","68"
"47111790","6005"
"47111702","53"
"47111542","45"
"47111513","64"
"47111512","200"
"47111485","1256"
"47111302","9010"
"47111300","1017"
"47111131","14"
"47110940","22"
"47110853","98"
"47110804","38"
"47110665","18"
"47110631","10123"
"47110564","61"
"47110343","15"
"47110240","39"
"47110216","165"
"47109849","118"
"47109638","163"
"47109513","21"
"47109452","73"
"47109317","7"
"47109208","18"
"47108708","25"
"47108598","76"
"47108586","20"
"47108489","18"
"47108420","3615"
"47107993","40"
"47107877","292"
"47107849","192"
"47107734","18"
"47107703","4277"
"47107620","84"
"47107474","47"
"47107449","389"
"47107432","20"
"47107291","66"
"47107227","1313"
"47107182","371"
"47107120","14"
"47106959","7121"
"47106915","5"
"47106796","258"
"47106643","10"
"47106312","30"
"47106288","279"
"47106117","342"
"47106085","10"
"47106007","21"
"47105891","465"
"47105711","2"
"47105620","46"
"47105480","108"
"47105371","12"
"47105312","5757"
"47105155","40"
"47104967","203"
"47104843","12"
"47104799","52"
"47104795","86"
"47104636","5"
"47104634","19"
"47104576","74"
"47104501","6"
"47104479","692"
"47104350","892"
"47104346","4174"
"47104328","41"
"47103880","70"
"47103530","1136"
"47103423","7"
"47103363","5"
"47103339","9"
"47103167","46"
"47103008","5"
"47102950","3"
"47102611","288"
"47102602","1063"
"47102557","84"
"47102071","4"
"47101657","10"
"47101484","171"
"47101380","273"
"47101293","141"
"47101032","27"
"47101031","56"
"47100921","73"
"47100902","74"
"47100601","5"
"47100381","3059"
"47100177","8"
"47100079","263"
"47099996","832"
"47099833","12"
"47099830","57"
"47099721","4155"
"47099615","8"
"47099574","29"
"47099472","77"
"47099459","49"
"47098988","139"
"47098916","8"
"47098824","15"
"47098607","42"
"47098518","32"
"47098497","30"
"47098487","10"
"47098438","3628"
"47098406","240"
"47097874","87"
"47097449","198"
"47097352","11925"
"47096966","45"
"47096920","26"
"47096898","11"
"47096873","74"
"47096826","122"
"47096415","36"
"47096333","1966"
"47096091","73"
"47095942","99"
"47095927","549"
"47095835","19"
"47095769","49"
"47095696","12"
"47095391","1167"
"47095252","24"
"47094843","162"
"47094587","11"
"47094493","265"
"47094166","1764"
"47093954","180"
"47093836","652"
"47093591","219"
"47093564","19"
"47093314","7"
"47092974","145"
"47092968","17"
"47092933","6"
"47092868","56"
"47092588","109"
"47092570","9"
"47092536","1"
"47092224","5"
"47091966","5945"
"47091680","11"
"47091263","103"
"47091173","137"
"47091058","31"
"47091021","21"
"47090900","37"
"47090840","12"
"47090811","200"
"47090732","9"
"47090726","7"
"47090678","121"
"47090640","18"
"47090570","36"
"47090542","20"
"47090466","71"
"47090448","3143"
"47090415","164"
"47090353","97"
"47089942","42"
"47089761","8"
"47089432","340"
"47089347","14"
"47089276","10174"
"47088970","8"
"47088633","192"
"47088478","329"
"47088440","110"
"47088321","53"
"47088264","305"
"47087930","26"
"47087902","36"
"47087827","4"
"47087731","3"
"47087673","392"
"47087641","177"
"47087582","459"
"47087545","11617"
"47087532","53"
"47087469","281"
"47087237","882"
"47087200","1026"
"47087097","8"
"47087020","62"
"47086858","641"
"47086836","2503"
"47086811","46"
"47086715","9444"
"47086572","760"
"47086517","12"
"47086450","1262"
"47086441","41"
"47086426","236"
"47086379","30"
"47086367","460"
"47086297","28"
"47086261","69"
"47085754","74"
"47085501","3"
"47085462","7"
"47085421","117"
"47085095","3"
"47085062","5"
"47084965","6"
"47084599","23"
"47084416","86"
"47083956","16"
"47083920","40"
"47083865","41"
"47083839","96"
"47083722","603"
"47083657","1043"
"47083328","174"
"47083248","59"
"47083199","116"
"47083196","5099"
"47083138","9"
"47083131","2204"
"47082945","26"
"47082826","14"
"47082807","59"
"47082720","1059"
"47082652","10"
"47082613","27"
"47082597","84"
"47082565","257"
"47082375","45"
"47082161","1466"
"47082015","37"
"47081991","11331"
"47081939","27"
"47081580","3"
"47081557","5348"
"47081374","76"
"47081310","20"
"47081090","9"
"47081085","9"
"47080992","4392"
"47080790","14"
"47080743","352"
"47080724","12"
"47080685","6"
"47080640","3"
"47080515","45"
"47080368","31"
"47080296","1020"
"47080216","69"
"47080001","31"
"47079849","101"
"47079739","17"
"47079592","487"
"47079444","2353"
"47079221","2"
"47079168","62"
"47079080","20"
"47079062","43"
"47079035","2"
"47078803","26"
"47078753","316"
"47078695","993"
"47078673","1"
"47078619","2"
"47078520","11080"
"47078509","40"
"47078506","10"
"47078247","63"
"47078029","11"
"47078011","71"
"47077971","20"
"47077846","5574"
"47077391","34"
"47077381","7"
"47077379","28"
"47077309","3"
"47076823","22"
"47076518","3"
"47076204","43"
"47075871","1520"
"47075831","20"
"47075190","11"
"47075042","28"
"47074521","1886"
"47074361","9"
"47074344","77"
"47074126","38"
"47074071","159"
"47073974","3305"
"47073805","80"
"47073678","23"
"47073286","28"
"47073202","7"
"47073106","23"
"47073055","7"
"47072891","34"
"47072835","2035"
"47072634","6"
"47072448","113"
"47072261","2082"
"47072240","27"
"47072028","47"
"47071828","368"
"47071608","85"
"47071442","2685"
"47070592","66"
"47070527","54"
"47070065","50"
"47069930","192"
"47069725","1148"
"47069713","18"
"47069266","9"
"47068985","143"
"47068952","6159"
"47068948","648"
"47068465","12"
"47068236","232"
"47067826","6"
"47067737","6"
"47067613","29"
"47067548","76"
"47067472","21"
"47067392","9"
"47067384","9"
"47067333","120"
"47067160","24"
"47067039","12"
"47067006","127"
"47066989","629"
"47066982","1718"
"47066910","98"
"47066768","24"
"47066519","23"
"47066414","977"
"47066302","19"
"47066245","6"
"47066147","19"
"47065987","7277"
"47065971","9793"
"47065827","15"
"47065824","57"
"47065791","20"
"47065144","9"
"47065137","45"
"47065111","29"
"47065089","75"
"47064995","2108"
"47064939","1241"
"47064837","21"
"47064751","8"
"47064589","465"
"47064393","20"
"47064358","65"
"47064317","8"
"47064287","78"
"47064077","32"
"47064031","10"
"47063988","1396"
"47063986","37"
"47063922","2424"
"47063713","3958"
"47063597","91"
"47063552","228"
"47063507","19"
"47063467","917"
"47063183","5386"
"47063130","1190"
"47063123","2536"
"47063096","13"
"47063074","3"
"47063039","8"
"47062656","42"
"47062562","2"
"47062419","80"
"47062326","16"
"47062165","13"
"47061944","2321"
"47061629","8217"
"47061274","28"
"47061115","14"
"47061100","87"
"47061060","109"
"47060448","15"
"47060240","7577"
"47060164","16"
"47060077","53"
"47060001","266"
"47059994","65"
"47059830","30"
"47059745","146"
"47059693","79"
"47059535","15"
"47059154","19"
"47059100","172"
"47059079","2746"
"47059077","10"
"47059025","1054"
"47058978","2866"
"47058825","559"
"47058725","78"
"47058662","947"
"47058621","117"
"47058530","7"
"47058452","51"
"47058431","1417"
"47058212","23"
"47058099","103"
"47057848","5"
"47057737","64"
"47057344","83"
"47057078","44"
"47056985","130"
"47056962","6"
"47056833","391"
"47056824","17"
"47056598","16"
"47056349","231"
"47056302","225"
"47056292","101"
"47056250","432"
"47055861","204"
"47055858","11"
"47055676","4672"
"47055487","7"
"47055325","12"
"47055316","25"
"47055224","6"
"47055187","1088"
"47054807","22"
"47054339","23"
"47054082","107"
"47053802","11"
"47053766","5"
"47053747","111"
"47053711","30"
"47053710","111"
"47053535","106"
"47053522","64"
"47053235","8"
"47052865","140"
"47052373","80"
"47052367","204"
"47052321","3424"
"47052271","157"
"47051790","7"
"47051439","2900"
"47051174","13"
"47051031","3136"
"47051015","81"
"47050948","200"
"47050925","9100"
"47050842","21"
"47050825","29"
"47050578","1343"
"47050493","42"
"47050301","15"
"47050258","120"
"47049836","6"
"47049524","12"
"47049312","2215"
"47049223","7"
"47049076","38"
"47048798","285"
"47048485","220"
"47048454","25"
"47048257","6"
"47048108","216"
"47048033","1286"
"47048023","240"
"47048003","16"
"47047942","14421"
"47047688","32"
"47047657","9"
"47047485","16"
"47047411","353"
"47047308","14"
"47046945","1486"
"47046805","20"
"47046540","25"
"47046385","13"
"47046264","1226"
"47046199","47"
"47046188","94"
"47046107","4"
"47046023","11"
"47046011","1904"
"47046004","89"
"47046003","91"
"47045979","869"
"47045929","100"
"47045704","2028"
"47045694","8"
"47045629","8"
"47045498","67"
"47045379","33"
"47045305","25"
"47044879","59"
"47044866","301"
"47044823","2370"
"47044748","56"
"47044132","1119"
"47044024","129"
"47044011","280"
"47043869","8"
"47043791","8"
"47043769","52"
"47043672","105"
"47043571","34"
"47043516","14"
"47043305","495"
"47043130","2358"
"47043007","102"
"47042974","96"
"47042499","65"
"47042446","9"
"47042355","23"
"47042165","3"
"47042133","3"
"47042085","16"
"47042001","9"
"47041925","21"
"47041891","3"
"47041878","49"
"47041809","8841"
"47041790","216"
"47041745","4"
"47041734","1368"
"47041522","17"
"47041492","7"
"47041414","11"
"47041413","380"
"47041407","8"
"47041193","163"
"47041136","38"
"47041119","19"
"47041014","24"
"47040809","62"
"47040748","32"
"47040743","116"
"47040741","53"
"47040618","125"
"47040543","1798"
"47040529","8"
"47040176","86"
"47039975","20"
"47039834","20"
"47039642","2360"
"47039527","34"
"47039512","32"
"47039174","70"
"47038926","7"
"47038738","2395"
"47038631","24"
"47038531","6"
"47038518","9944"
"47038457","48"
"47038454","55"
"47038001","97"
"47037987","443"
"47037971","15"
"47037928","15"
"47037826","47"
"47037547","4429"
"47037395","12"
"47037379","10"
"47037309","4"
"47037082","21"
"47036700","50"
"47036304","2693"
"47036281","30"
"47036211","21"
"47036173","301"
"47035888","4586"
"47035813","40"
"47035773","59"
"47035706","52"
"47035541","4"
"47035354","4"
"47035231","16"
"47035164","68"
"47034938","4423"
"47034883","15"
"47034359","16"
"47034250","5"
"47034088","15685"
"47033849","2449"
"47033686","1629"
"47033634","10596"
"47033436","35"
"47033259","10069"
"47033234","7"
"47032997","420"
"47032945","1496"
"47032904","205"
"47032693","163"
"47032477","475"
"47032428","2983"
"47032382","80"
"47032135","169"
"47032086","11"
"47032066","50"
"47031891","17"
"47031884","7"
"47031502","87"
"47031246","3"
"47031244","12"
"47031173","65"
"47030999","30"
"47030888","9"
"47030691","70"
"47030649","9"
"47030645","15870"
"47030279","145"
"47030121","145"
"47030003","10"
"47029990","12"
"47029474","60"
"47029428","5"
"47029339","9"
"47029305","14"
"47029205","43"
"47029139","16"
"47028934","7"
"47028925","616"
"47028808","389"
"47028660","324"
"47028424","2510"
"47028385","9"
"47028241","1755"
"47027953","19"
"47027855","1163"
"47027720","1757"
"47027666","29"
"47027497","13291"
