Id,MinResponseTime
"47211132","46"
"47211128","40"
"47211058","9"
"47210998","5"
"47210981","46"
"47210965","6"
"47210958","40"
"47210957","25"
"47210954","30"
"47210861","23"
"47210833","77"
"47210790","41"
"47210747","27"
"47210486","23"
"47210455","11"
"47210332","2"
"47210308","227"
"47210255","22"
"47210225","21"
"47210178","12"
"47210163","8"
"47210126","19"
"47210125","5"
"47210115","1090"
"47209988","29"
"47209927","15"
"47209875","17"
"47209847","6"
"47209786","34"
"47209751","38"
"47209734","6"
"47209715","90"
"47209612","13"
"47209611","33"
"47209598","83"
"47209532","47"
"47209452","6"
"47209441","765"
"47209407","13"
"47209402","1020"
"47209373","6"
"47209353","25"
"47209301","107"
"47209287","19"
"47209273","130"
"47209266","30"
"47209205","26"
"47209168","13"
"47209163","10"
"47209122","3"
"47209114","1279"
"47209035","18"
"47209018","4"
"47208929","238"
"47208928","11"
"47208911","11"
"47208889","31"
"47208886","102"
"47208877","8"
"47208863","584"
"47208838","1188"
"47208770","7"
"47208769","6"
"47208695","636"
"47208674","54"
"47208647","22"
"47208640","33"
"47208633","48"
"47208607","23"
"47208517","186"
"47208509","18"
"47208473","23"
"47208431","20"
"47208382","7"
"47208371","26"
"47208361","989"
"47208325","401"
"47208285","14"
"47208108","42"
"47208095","19"
"47208048","306"
"47208007","31"
"47207998","7"
"47207957","5"
"47207892","20"
"47207872","42"
"47207867","8"
"47207819","63"
"47207815","5"
"47207801","22"
"47207748","776"
"47207715","145"
"47207713","3158"
"47207495","4"
"47207453","407"
"47207389","25"
"47207331","7"
"47207328","13"
"47207311","32"
"47207293","276"
"47207243","7"
"47207237","3"
"47207209","3550"
"47207153","3"
"47207056","304"
"47207032","55"
"47207023","253"
"47207013","25"
"47207011","20"
"47207004","3"
"47206983","32"
"47206914","14"
"47206902","22"
"47206864","8"
"47206755","90"
"47206751","5"
"47206744","22"
"47206742","53"
"47206730","28"
"47206699","137"
"47206672","0"
"47206667","139"
"47206601","307"
"47206593","0"
"47206563","1336"
"47206529","38"
"47206487","154"
"47206481","11"
"47206449","19"
"47206425","3"
"47206395","219"
"47206259","4"
"47206201","1395"
"47206168","50"
"47206078","73"
"47206034","22"
"47206025","882"
"47205988","4"
"47205923","1033"
"47205918","114"
"47205870","29"
"47205803","5"
"47205781","341"
"47205771","10"
"47205757","35"
"47205740","5"
"47205705","13"
"47205663","3"
"47205653","12"
"47205581","13"
"47205557","552"
"47205555","1413"
"47205538","244"
"47205477","163"
"47205378","3532"
"47205335","29"
"47205303","9"
"47205292","894"
"47205248","84"
"47205238","2822"
"47205195","67"
"47205180","32"
"47205097","8"
"47205055","11"
"47204966","179"
"47204928","15"
"47204919","14"
"47204860","30"
"47204842","144"
"47204828","125"
"47204815","4"
"47204711","914"
"47204701","13"
"47204471","18"
"47204452","1666"
"47204301","5"
"47204277","14"
"47204260","19"
"47204256","30"
"47204234","102"
"47204134","6"
"47204122","58"
"47204017","161"
"47204012","25"
"47203965","146"
"47203951","31"
"47203938","188"
"47203904","9"
"47203889","13"
"47203863","4"
"47203845","555"
"47203741","13"
"47203650","12"
"47203573","27"
"47203561","22"
"47203530","7"
"47203519","23"
"47203492","491"
"47203445","1954"
"47203332","4"
"47203330","76"
"47203287","304"
"47203254","13"
"47203240","12"
"47203167","30"
"47203069","2901"
"47203019","29"
"47202965","18"
"47202935","1486"
"47202790","14"
"47202789","2"
"47202751","49"
"47202740","8"
"47202705","14"
"47202615","55"
"47202603","50"
"47202594","2"
"47202581","54"
"47202575","49"
"47202569","77"
"47202556","24"
"47202528","23"
"47202492","7"
"47202405","18"
"47202355","29"
"47202331","25"
"47202265","10"
"47202219","22"
"47202203","24"
"47202182","45"
"47202120","9"
"47202065","1622"
"47202016","7"
"47201984","5"
"47201971","378"
"47201846","14"
"47201786","10"
"47201783","74"
"47201682","12"
"47201677","17"
"47201581","4"
"47201578","69"
"47201539","118"
"47201503","1032"
"47201417","1458"
"47201358","30"
"47201270","6"
"47201253","2"
"47201236","13"
"47201227","1"
"47201202","25"
"47200953","737"
"47200845","210"
"47200832","10"
"47200810","358"
"47200754","6"
"47200701","197"
"47200664","5"
"47200662","5"
"47200625","318"
"47200623","947"
"47200538","6"
"47200449","268"
"47200301","415"
"47200280","9"
"47200206","31"
"47200139","6"
"47200131","23"
"47200117","8"
"47200104","16"
"47200088","3137"
"47200033","6"
"47199817","4"
"47199782","7"
"47199753","28"
"47199701","11"
"47199579","14"
"47199554","15"
"47199515","41"
"47199421","230"
